image,label
./dataset/train/train/train_image/2833.jpg,./dataset/train/train/train_mask/2833.png
./dataset/train/train/train_image/2834.jpg,./dataset/train/train/train_mask/2834.png
./dataset/train/train/train_image/2835.jpg,./dataset/train/train/train_mask/2835.png
./dataset/train/train/train_image/2836.jpg,./dataset/train/train/train_mask/2836.png
./dataset/train/train/train_image/2837.jpg,./dataset/train/train/train_mask/2837.png
./dataset/train/train/train_image/2838.jpg,./dataset/train/train/train_mask/2838.png
./dataset/train/train/train_image/2839.jpg,./dataset/train/train/train_mask/2839.png
./dataset/train/train/train_image/284.jpg,./dataset/train/train/train_mask/284.png
./dataset/train/train/train_image/2840.jpg,./dataset/train/train/train_mask/2840.png
./dataset/train/train/train_image/2841.jpg,./dataset/train/train/train_mask/2841.png
./dataset/train/train/train_image/2842.jpg,./dataset/train/train/train_mask/2842.png
./dataset/train/train/train_image/2843.jpg,./dataset/train/train/train_mask/2843.png
./dataset/train/train/train_image/2844.jpg,./dataset/train/train/train_mask/2844.png
./dataset/train/train/train_image/2845.jpg,./dataset/train/train/train_mask/2845.png
./dataset/train/train/train_image/2846.jpg,./dataset/train/train/train_mask/2846.png
./dataset/train/train/train_image/2847.jpg,./dataset/train/train/train_mask/2847.png
./dataset/train/train/train_image/2848.jpg,./dataset/train/train/train_mask/2848.png
./dataset/train/train/train_image/2849.jpg,./dataset/train/train/train_mask/2849.png
./dataset/train/train/train_image/285.jpg,./dataset/train/train/train_mask/285.png
./dataset/train/train/train_image/2850.jpg,./dataset/train/train/train_mask/2850.png
./dataset/train/train/train_image/2851.jpg,./dataset/train/train/train_mask/2851.png
./dataset/train/train/train_image/2852.jpg,./dataset/train/train/train_mask/2852.png
./dataset/train/train/train_image/2853.jpg,./dataset/train/train/train_mask/2853.png
./dataset/train/train/train_image/2854.jpg,./dataset/train/train/train_mask/2854.png
./dataset/train/train/train_image/2855.jpg,./dataset/train/train/train_mask/2855.png
./dataset/train/train/train_image/2856.jpg,./dataset/train/train/train_mask/2856.png
./dataset/train/train/train_image/2857.jpg,./dataset/train/train/train_mask/2857.png
./dataset/train/train/train_image/2858.jpg,./dataset/train/train/train_mask/2858.png
./dataset/train/train/train_image/2859.jpg,./dataset/train/train/train_mask/2859.png
./dataset/train/train/train_image/286.jpg,./dataset/train/train/train_mask/286.png
./dataset/train/train/train_image/2860.jpg,./dataset/train/train/train_mask/2860.png
./dataset/train/train/train_image/2861.jpg,./dataset/train/train/train_mask/2861.png
./dataset/train/train/train_image/2862.jpg,./dataset/train/train/train_mask/2862.png
./dataset/train/train/train_image/2863.jpg,./dataset/train/train/train_mask/2863.png
./dataset/train/train/train_image/2864.jpg,./dataset/train/train/train_mask/2864.png
./dataset/train/train/train_image/2865.jpg,./dataset/train/train/train_mask/2865.png
./dataset/train/train/train_image/2866.jpg,./dataset/train/train/train_mask/2866.png
./dataset/train/train/train_image/2867.jpg,./dataset/train/train/train_mask/2867.png
./dataset/train/train/train_image/2868.jpg,./dataset/train/train/train_mask/2868.png
./dataset/train/train/train_image/2869.jpg,./dataset/train/train/train_mask/2869.png
./dataset/train/train/train_image/287.jpg,./dataset/train/train/train_mask/287.png
./dataset/train/train/train_image/2870.jpg,./dataset/train/train/train_mask/2870.png
./dataset/train/train/train_image/2871.jpg,./dataset/train/train/train_mask/2871.png
./dataset/train/train/train_image/2872.jpg,./dataset/train/train/train_mask/2872.png
./dataset/train/train/train_image/2873.jpg,./dataset/train/train/train_mask/2873.png
./dataset/train/train/train_image/2874.jpg,./dataset/train/train/train_mask/2874.png
./dataset/train/train/train_image/2875.jpg,./dataset/train/train/train_mask/2875.png
./dataset/train/train/train_image/2876.jpg,./dataset/train/train/train_mask/2876.png
./dataset/train/train/train_image/2877.jpg,./dataset/train/train/train_mask/2877.png
./dataset/train/train/train_image/2878.jpg,./dataset/train/train/train_mask/2878.png
./dataset/train/train/train_image/2879.jpg,./dataset/train/train/train_mask/2879.png
./dataset/train/train/train_image/288.jpg,./dataset/train/train/train_mask/288.png
./dataset/train/train/train_image/2880.jpg,./dataset/train/train/train_mask/2880.png
./dataset/train/train/train_image/2881.jpg,./dataset/train/train/train_mask/2881.png
./dataset/train/train/train_image/2882.jpg,./dataset/train/train/train_mask/2882.png
./dataset/train/train/train_image/2883.jpg,./dataset/train/train/train_mask/2883.png
./dataset/train/train/train_image/2884.jpg,./dataset/train/train/train_mask/2884.png
./dataset/train/train/train_image/2885.jpg,./dataset/train/train/train_mask/2885.png
./dataset/train/train/train_image/2886.jpg,./dataset/train/train/train_mask/2886.png
./dataset/train/train/train_image/2887.jpg,./dataset/train/train/train_mask/2887.png
./dataset/train/train/train_image/2888.jpg,./dataset/train/train/train_mask/2888.png
./dataset/train/train/train_image/2889.jpg,./dataset/train/train/train_mask/2889.png
./dataset/train/train/train_image/289.jpg,./dataset/train/train/train_mask/289.png
./dataset/train/train/train_image/2890.jpg,./dataset/train/train/train_mask/2890.png
./dataset/train/train/train_image/2891.jpg,./dataset/train/train/train_mask/2891.png
./dataset/train/train/train_image/2892.jpg,./dataset/train/train/train_mask/2892.png
./dataset/train/train/train_image/2893.jpg,./dataset/train/train/train_mask/2893.png
./dataset/train/train/train_image/2894.jpg,./dataset/train/train/train_mask/2894.png
./dataset/train/train/train_image/2895.jpg,./dataset/train/train/train_mask/2895.png
./dataset/train/train/train_image/2896.jpg,./dataset/train/train/train_mask/2896.png
./dataset/train/train/train_image/2897.jpg,./dataset/train/train/train_mask/2897.png
./dataset/train/train/train_image/2898.jpg,./dataset/train/train/train_mask/2898.png
./dataset/train/train/train_image/2899.jpg,./dataset/train/train/train_mask/2899.png
./dataset/train/train/train_image/29.jpg,./dataset/train/train/train_mask/29.png
./dataset/train/train/train_image/290.jpg,./dataset/train/train/train_mask/290.png
./dataset/train/train/train_image/2900.jpg,./dataset/train/train/train_mask/2900.png
./dataset/train/train/train_image/2901.jpg,./dataset/train/train/train_mask/2901.png
./dataset/train/train/train_image/2902.jpg,./dataset/train/train/train_mask/2902.png
./dataset/train/train/train_image/2903.jpg,./dataset/train/train/train_mask/2903.png
./dataset/train/train/train_image/2904.jpg,./dataset/train/train/train_mask/2904.png
./dataset/train/train/train_image/2905.jpg,./dataset/train/train/train_mask/2905.png
./dataset/train/train/train_image/2906.jpg,./dataset/train/train/train_mask/2906.png
./dataset/train/train/train_image/2907.jpg,./dataset/train/train/train_mask/2907.png
./dataset/train/train/train_image/2908.jpg,./dataset/train/train/train_mask/2908.png
./dataset/train/train/train_image/2909.jpg,./dataset/train/train/train_mask/2909.png
./dataset/train/train/train_image/291.jpg,./dataset/train/train/train_mask/291.png
./dataset/train/train/train_image/2910.jpg,./dataset/train/train/train_mask/2910.png
./dataset/train/train/train_image/2911.jpg,./dataset/train/train/train_mask/2911.png
./dataset/train/train/train_image/2912.jpg,./dataset/train/train/train_mask/2912.png
./dataset/train/train/train_image/2913.jpg,./dataset/train/train/train_mask/2913.png
./dataset/train/train/train_image/2914.jpg,./dataset/train/train/train_mask/2914.png
./dataset/train/train/train_image/2915.jpg,./dataset/train/train/train_mask/2915.png
./dataset/train/train/train_image/2916.jpg,./dataset/train/train/train_mask/2916.png
./dataset/train/train/train_image/2917.jpg,./dataset/train/train/train_mask/2917.png
./dataset/train/train/train_image/2918.jpg,./dataset/train/train/train_mask/2918.png
./dataset/train/train/train_image/2919.jpg,./dataset/train/train/train_mask/2919.png
./dataset/train/train/train_image/292.jpg,./dataset/train/train/train_mask/292.png
./dataset/train/train/train_image/2920.jpg,./dataset/train/train/train_mask/2920.png
./dataset/train/train/train_image/2921.jpg,./dataset/train/train/train_mask/2921.png
./dataset/train/train/train_image/2922.jpg,./dataset/train/train/train_mask/2922.png
./dataset/train/train/train_image/2923.jpg,./dataset/train/train/train_mask/2923.png
./dataset/train/train/train_image/2924.jpg,./dataset/train/train/train_mask/2924.png
./dataset/train/train/train_image/2925.jpg,./dataset/train/train/train_mask/2925.png
./dataset/train/train/train_image/2926.jpg,./dataset/train/train/train_mask/2926.png
./dataset/train/train/train_image/2927.jpg,./dataset/train/train/train_mask/2927.png
./dataset/train/train/train_image/2928.jpg,./dataset/train/train/train_mask/2928.png
./dataset/train/train/train_image/2929.jpg,./dataset/train/train/train_mask/2929.png
./dataset/train/train/train_image/293.jpg,./dataset/train/train/train_mask/293.png
./dataset/train/train/train_image/2930.jpg,./dataset/train/train/train_mask/2930.png
./dataset/train/train/train_image/2931.jpg,./dataset/train/train/train_mask/2931.png
./dataset/train/train/train_image/2932.jpg,./dataset/train/train/train_mask/2932.png
./dataset/train/train/train_image/2933.jpg,./dataset/train/train/train_mask/2933.png
./dataset/train/train/train_image/2934.jpg,./dataset/train/train/train_mask/2934.png
./dataset/train/train/train_image/2935.jpg,./dataset/train/train/train_mask/2935.png
./dataset/train/train/train_image/2936.jpg,./dataset/train/train/train_mask/2936.png
./dataset/train/train/train_image/2937.jpg,./dataset/train/train/train_mask/2937.png
./dataset/train/train/train_image/2938.jpg,./dataset/train/train/train_mask/2938.png
./dataset/train/train/train_image/2939.jpg,./dataset/train/train/train_mask/2939.png
./dataset/train/train/train_image/294.jpg,./dataset/train/train/train_mask/294.png
./dataset/train/train/train_image/2940.jpg,./dataset/train/train/train_mask/2940.png
./dataset/train/train/train_image/2941.jpg,./dataset/train/train/train_mask/2941.png
./dataset/train/train/train_image/2942.jpg,./dataset/train/train/train_mask/2942.png
./dataset/train/train/train_image/2943.jpg,./dataset/train/train/train_mask/2943.png
./dataset/train/train/train_image/2944.jpg,./dataset/train/train/train_mask/2944.png
./dataset/train/train/train_image/2945.jpg,./dataset/train/train/train_mask/2945.png
./dataset/train/train/train_image/2946.jpg,./dataset/train/train/train_mask/2946.png
./dataset/train/train/train_image/2947.jpg,./dataset/train/train/train_mask/2947.png
./dataset/train/train/train_image/2948.jpg,./dataset/train/train/train_mask/2948.png
./dataset/train/train/train_image/2949.jpg,./dataset/train/train/train_mask/2949.png
./dataset/train/train/train_image/295.jpg,./dataset/train/train/train_mask/295.png
./dataset/train/train/train_image/2950.jpg,./dataset/train/train/train_mask/2950.png
./dataset/train/train/train_image/2951.jpg,./dataset/train/train/train_mask/2951.png
./dataset/train/train/train_image/2952.jpg,./dataset/train/train/train_mask/2952.png
./dataset/train/train/train_image/2953.jpg,./dataset/train/train/train_mask/2953.png
./dataset/train/train/train_image/2954.jpg,./dataset/train/train/train_mask/2954.png
./dataset/train/train/train_image/2955.jpg,./dataset/train/train/train_mask/2955.png
./dataset/train/train/train_image/2956.jpg,./dataset/train/train/train_mask/2956.png
./dataset/train/train/train_image/2957.jpg,./dataset/train/train/train_mask/2957.png
./dataset/train/train/train_image/2958.jpg,./dataset/train/train/train_mask/2958.png
./dataset/train/train/train_image/2959.jpg,./dataset/train/train/train_mask/2959.png
./dataset/train/train/train_image/296.jpg,./dataset/train/train/train_mask/296.png
./dataset/train/train/train_image/2960.jpg,./dataset/train/train/train_mask/2960.png
./dataset/train/train/train_image/2961.jpg,./dataset/train/train/train_mask/2961.png
./dataset/train/train/train_image/2962.jpg,./dataset/train/train/train_mask/2962.png
./dataset/train/train/train_image/2963.jpg,./dataset/train/train/train_mask/2963.png
./dataset/train/train/train_image/2964.jpg,./dataset/train/train/train_mask/2964.png
./dataset/train/train/train_image/2965.jpg,./dataset/train/train/train_mask/2965.png
./dataset/train/train/train_image/2966.jpg,./dataset/train/train/train_mask/2966.png
./dataset/train/train/train_image/2967.jpg,./dataset/train/train/train_mask/2967.png
./dataset/train/train/train_image/2968.jpg,./dataset/train/train/train_mask/2968.png
./dataset/train/train/train_image/2969.jpg,./dataset/train/train/train_mask/2969.png
./dataset/train/train/train_image/297.jpg,./dataset/train/train/train_mask/297.png
./dataset/train/train/train_image/2970.jpg,./dataset/train/train/train_mask/2970.png
./dataset/train/train/train_image/2971.jpg,./dataset/train/train/train_mask/2971.png
./dataset/train/train/train_image/2972.jpg,./dataset/train/train/train_mask/2972.png
./dataset/train/train/train_image/2973.jpg,./dataset/train/train/train_mask/2973.png
./dataset/train/train/train_image/2974.jpg,./dataset/train/train/train_mask/2974.png
./dataset/train/train/train_image/2975.jpg,./dataset/train/train/train_mask/2975.png
./dataset/train/train/train_image/2976.jpg,./dataset/train/train/train_mask/2976.png
./dataset/train/train/train_image/2977.jpg,./dataset/train/train/train_mask/2977.png
./dataset/train/train/train_image/2978.jpg,./dataset/train/train/train_mask/2978.png
./dataset/train/train/train_image/2979.jpg,./dataset/train/train/train_mask/2979.png
./dataset/train/train/train_image/298.jpg,./dataset/train/train/train_mask/298.png
./dataset/train/train/train_image/2980.jpg,./dataset/train/train/train_mask/2980.png
./dataset/train/train/train_image/2981.jpg,./dataset/train/train/train_mask/2981.png
./dataset/train/train/train_image/2982.jpg,./dataset/train/train/train_mask/2982.png
./dataset/train/train/train_image/2983.jpg,./dataset/train/train/train_mask/2983.png
./dataset/train/train/train_image/2984.jpg,./dataset/train/train/train_mask/2984.png
./dataset/train/train/train_image/2985.jpg,./dataset/train/train/train_mask/2985.png
./dataset/train/train/train_image/2986.jpg,./dataset/train/train/train_mask/2986.png
./dataset/train/train/train_image/2987.jpg,./dataset/train/train/train_mask/2987.png
./dataset/train/train/train_image/2988.jpg,./dataset/train/train/train_mask/2988.png
./dataset/train/train/train_image/2989.jpg,./dataset/train/train/train_mask/2989.png
./dataset/train/train/train_image/299.jpg,./dataset/train/train/train_mask/299.png
./dataset/train/train/train_image/2990.jpg,./dataset/train/train/train_mask/2990.png
./dataset/train/train/train_image/2991.jpg,./dataset/train/train/train_mask/2991.png
./dataset/train/train/train_image/2992.jpg,./dataset/train/train/train_mask/2992.png
./dataset/train/train/train_image/2993.jpg,./dataset/train/train/train_mask/2993.png
./dataset/train/train/train_image/2994.jpg,./dataset/train/train/train_mask/2994.png
./dataset/train/train/train_image/2995.jpg,./dataset/train/train/train_mask/2995.png
./dataset/train/train/train_image/2996.jpg,./dataset/train/train/train_mask/2996.png
./dataset/train/train/train_image/2997.jpg,./dataset/train/train/train_mask/2997.png
./dataset/train/train/train_image/2998.jpg,./dataset/train/train/train_mask/2998.png
./dataset/train/train/train_image/2999.jpg,./dataset/train/train/train_mask/2999.png
./dataset/train/train/train_image/3.jpg,./dataset/train/train/train_mask/3.png
./dataset/train/train/train_image/30.jpg,./dataset/train/train/train_mask/30.png
./dataset/train/train/train_image/300.jpg,./dataset/train/train/train_mask/300.png
./dataset/train/train/train_image/3000.jpg,./dataset/train/train/train_mask/3000.png
./dataset/train/train/train_image/3001.jpg,./dataset/train/train/train_mask/3001.png
./dataset/train/train/train_image/3002.jpg,./dataset/train/train/train_mask/3002.png
./dataset/train/train/train_image/3003.jpg,./dataset/train/train/train_mask/3003.png
./dataset/train/train/train_image/3004.jpg,./dataset/train/train/train_mask/3004.png
./dataset/train/train/train_image/3005.jpg,./dataset/train/train/train_mask/3005.png
./dataset/train/train/train_image/3006.jpg,./dataset/train/train/train_mask/3006.png
./dataset/train/train/train_image/3007.jpg,./dataset/train/train/train_mask/3007.png
./dataset/train/train/train_image/3008.jpg,./dataset/train/train/train_mask/3008.png
./dataset/train/train/train_image/3009.jpg,./dataset/train/train/train_mask/3009.png
./dataset/train/train/train_image/301.jpg,./dataset/train/train/train_mask/301.png
./dataset/train/train/train_image/3010.jpg,./dataset/train/train/train_mask/3010.png
./dataset/train/train/train_image/3011.jpg,./dataset/train/train/train_mask/3011.png
./dataset/train/train/train_image/3012.jpg,./dataset/train/train/train_mask/3012.png
./dataset/train/train/train_image/3013.jpg,./dataset/train/train/train_mask/3013.png
./dataset/train/train/train_image/3014.jpg,./dataset/train/train/train_mask/3014.png
./dataset/train/train/train_image/3015.jpg,./dataset/train/train/train_mask/3015.png
./dataset/train/train/train_image/3016.jpg,./dataset/train/train/train_mask/3016.png
./dataset/train/train/train_image/3017.jpg,./dataset/train/train/train_mask/3017.png
./dataset/train/train/train_image/3018.jpg,./dataset/train/train/train_mask/3018.png
./dataset/train/train/train_image/3019.jpg,./dataset/train/train/train_mask/3019.png
./dataset/train/train/train_image/302.jpg,./dataset/train/train/train_mask/302.png
./dataset/train/train/train_image/3020.jpg,./dataset/train/train/train_mask/3020.png
./dataset/train/train/train_image/3021.jpg,./dataset/train/train/train_mask/3021.png
./dataset/train/train/train_image/3022.jpg,./dataset/train/train/train_mask/3022.png
./dataset/train/train/train_image/3023.jpg,./dataset/train/train/train_mask/3023.png
./dataset/train/train/train_image/3024.jpg,./dataset/train/train/train_mask/3024.png
./dataset/train/train/train_image/3025.jpg,./dataset/train/train/train_mask/3025.png
./dataset/train/train/train_image/3026.jpg,./dataset/train/train/train_mask/3026.png
./dataset/train/train/train_image/3027.jpg,./dataset/train/train/train_mask/3027.png
./dataset/train/train/train_image/3028.jpg,./dataset/train/train/train_mask/3028.png
./dataset/train/train/train_image/3029.jpg,./dataset/train/train/train_mask/3029.png
./dataset/train/train/train_image/303.jpg,./dataset/train/train/train_mask/303.png
./dataset/train/train/train_image/3030.jpg,./dataset/train/train/train_mask/3030.png
./dataset/train/train/train_image/3031.jpg,./dataset/train/train/train_mask/3031.png
./dataset/train/train/train_image/3032.jpg,./dataset/train/train/train_mask/3032.png
./dataset/train/train/train_image/3033.jpg,./dataset/train/train/train_mask/3033.png
./dataset/train/train/train_image/3034.jpg,./dataset/train/train/train_mask/3034.png
./dataset/train/train/train_image/3035.jpg,./dataset/train/train/train_mask/3035.png
./dataset/train/train/train_image/3036.jpg,./dataset/train/train/train_mask/3036.png
./dataset/train/train/train_image/3037.jpg,./dataset/train/train/train_mask/3037.png
./dataset/train/train/train_image/3038.jpg,./dataset/train/train/train_mask/3038.png
./dataset/train/train/train_image/3039.jpg,./dataset/train/train/train_mask/3039.png
./dataset/train/train/train_image/304.jpg,./dataset/train/train/train_mask/304.png
./dataset/train/train/train_image/3040.jpg,./dataset/train/train/train_mask/3040.png
./dataset/train/train/train_image/3041.jpg,./dataset/train/train/train_mask/3041.png
./dataset/train/train/train_image/3042.jpg,./dataset/train/train/train_mask/3042.png
./dataset/train/train/train_image/3043.jpg,./dataset/train/train/train_mask/3043.png
./dataset/train/train/train_image/3044.jpg,./dataset/train/train/train_mask/3044.png
./dataset/train/train/train_image/3045.jpg,./dataset/train/train/train_mask/3045.png
./dataset/train/train/train_image/3046.jpg,./dataset/train/train/train_mask/3046.png
./dataset/train/train/train_image/3047.jpg,./dataset/train/train/train_mask/3047.png
./dataset/train/train/train_image/3048.jpg,./dataset/train/train/train_mask/3048.png
./dataset/train/train/train_image/3049.jpg,./dataset/train/train/train_mask/3049.png
./dataset/train/train/train_image/305.jpg,./dataset/train/train/train_mask/305.png
./dataset/train/train/train_image/3050.jpg,./dataset/train/train/train_mask/3050.png
./dataset/train/train/train_image/3051.jpg,./dataset/train/train/train_mask/3051.png
./dataset/train/train/train_image/3052.jpg,./dataset/train/train/train_mask/3052.png
./dataset/train/train/train_image/3053.jpg,./dataset/train/train/train_mask/3053.png
./dataset/train/train/train_image/3054.jpg,./dataset/train/train/train_mask/3054.png
./dataset/train/train/train_image/3055.jpg,./dataset/train/train/train_mask/3055.png
./dataset/train/train/train_image/3056.jpg,./dataset/train/train/train_mask/3056.png
./dataset/train/train/train_image/3057.jpg,./dataset/train/train/train_mask/3057.png
./dataset/train/train/train_image/3058.jpg,./dataset/train/train/train_mask/3058.png
./dataset/train/train/train_image/3059.jpg,./dataset/train/train/train_mask/3059.png
./dataset/train/train/train_image/306.jpg,./dataset/train/train/train_mask/306.png
./dataset/train/train/train_image/3060.jpg,./dataset/train/train/train_mask/3060.png
./dataset/train/train/train_image/3061.jpg,./dataset/train/train/train_mask/3061.png
./dataset/train/train/train_image/3062.jpg,./dataset/train/train/train_mask/3062.png
./dataset/train/train/train_image/3063.jpg,./dataset/train/train/train_mask/3063.png
./dataset/train/train/train_image/3064.jpg,./dataset/train/train/train_mask/3064.png
./dataset/train/train/train_image/3065.jpg,./dataset/train/train/train_mask/3065.png
./dataset/train/train/train_image/3066.jpg,./dataset/train/train/train_mask/3066.png
./dataset/train/train/train_image/3067.jpg,./dataset/train/train/train_mask/3067.png
./dataset/train/train/train_image/3068.jpg,./dataset/train/train/train_mask/3068.png
./dataset/train/train/train_image/3069.jpg,./dataset/train/train/train_mask/3069.png
./dataset/train/train/train_image/307.jpg,./dataset/train/train/train_mask/307.png
./dataset/train/train/train_image/3070.jpg,./dataset/train/train/train_mask/3070.png
./dataset/train/train/train_image/3071.jpg,./dataset/train/train/train_mask/3071.png
./dataset/train/train/train_image/3072.jpg,./dataset/train/train/train_mask/3072.png
./dataset/train/train/train_image/3073.jpg,./dataset/train/train/train_mask/3073.png
./dataset/train/train/train_image/3074.jpg,./dataset/train/train/train_mask/3074.png
./dataset/train/train/train_image/3075.jpg,./dataset/train/train/train_mask/3075.png
./dataset/train/train/train_image/3076.jpg,./dataset/train/train/train_mask/3076.png
./dataset/train/train/train_image/3077.jpg,./dataset/train/train/train_mask/3077.png
./dataset/train/train/train_image/3078.jpg,./dataset/train/train/train_mask/3078.png
./dataset/train/train/train_image/3079.jpg,./dataset/train/train/train_mask/3079.png
./dataset/train/train/train_image/308.jpg,./dataset/train/train/train_mask/308.png
./dataset/train/train/train_image/3080.jpg,./dataset/train/train/train_mask/3080.png
./dataset/train/train/train_image/3081.jpg,./dataset/train/train/train_mask/3081.png
./dataset/train/train/train_image/3082.jpg,./dataset/train/train/train_mask/3082.png
./dataset/train/train/train_image/3083.jpg,./dataset/train/train/train_mask/3083.png
./dataset/train/train/train_image/3084.jpg,./dataset/train/train/train_mask/3084.png
./dataset/train/train/train_image/3085.jpg,./dataset/train/train/train_mask/3085.png
./dataset/train/train/train_image/3086.jpg,./dataset/train/train/train_mask/3086.png
./dataset/train/train/train_image/3087.jpg,./dataset/train/train/train_mask/3087.png
./dataset/train/train/train_image/3088.jpg,./dataset/train/train/train_mask/3088.png
./dataset/train/train/train_image/3089.jpg,./dataset/train/train/train_mask/3089.png
./dataset/train/train/train_image/309.jpg,./dataset/train/train/train_mask/309.png
./dataset/train/train/train_image/3090.jpg,./dataset/train/train/train_mask/3090.png
./dataset/train/train/train_image/3091.jpg,./dataset/train/train/train_mask/3091.png
./dataset/train/train/train_image/3092.jpg,./dataset/train/train/train_mask/3092.png
./dataset/train/train/train_image/3093.jpg,./dataset/train/train/train_mask/3093.png
./dataset/train/train/train_image/3094.jpg,./dataset/train/train/train_mask/3094.png
./dataset/train/train/train_image/3095.jpg,./dataset/train/train/train_mask/3095.png
./dataset/train/train/train_image/3096.jpg,./dataset/train/train/train_mask/3096.png
./dataset/train/train/train_image/3097.jpg,./dataset/train/train/train_mask/3097.png
./dataset/train/train/train_image/3098.jpg,./dataset/train/train/train_mask/3098.png
./dataset/train/train/train_image/3099.jpg,./dataset/train/train/train_mask/3099.png
./dataset/train/train/train_image/31.jpg,./dataset/train/train/train_mask/31.png
./dataset/train/train/train_image/310.jpg,./dataset/train/train/train_mask/310.png
./dataset/train/train/train_image/3100.jpg,./dataset/train/train/train_mask/3100.png
./dataset/train/train/train_image/3101.jpg,./dataset/train/train/train_mask/3101.png
./dataset/train/train/train_image/3102.jpg,./dataset/train/train/train_mask/3102.png
./dataset/train/train/train_image/3103.jpg,./dataset/train/train/train_mask/3103.png
./dataset/train/train/train_image/3104.jpg,./dataset/train/train/train_mask/3104.png
./dataset/train/train/train_image/3105.jpg,./dataset/train/train/train_mask/3105.png
./dataset/train/train/train_image/3106.jpg,./dataset/train/train/train_mask/3106.png
./dataset/train/train/train_image/3107.jpg,./dataset/train/train/train_mask/3107.png
./dataset/train/train/train_image/3108.jpg,./dataset/train/train/train_mask/3108.png
./dataset/train/train/train_image/3109.jpg,./dataset/train/train/train_mask/3109.png
./dataset/train/train/train_image/311.jpg,./dataset/train/train/train_mask/311.png
./dataset/train/train/train_image/3110.jpg,./dataset/train/train/train_mask/3110.png
./dataset/train/train/train_image/3111.jpg,./dataset/train/train/train_mask/3111.png
./dataset/train/train/train_image/3112.jpg,./dataset/train/train/train_mask/3112.png
./dataset/train/train/train_image/3113.jpg,./dataset/train/train/train_mask/3113.png
./dataset/train/train/train_image/3114.jpg,./dataset/train/train/train_mask/3114.png
./dataset/train/train/train_image/3115.jpg,./dataset/train/train/train_mask/3115.png
./dataset/train/train/train_image/3116.jpg,./dataset/train/train/train_mask/3116.png
./dataset/train/train/train_image/3117.jpg,./dataset/train/train/train_mask/3117.png
./dataset/train/train/train_image/3118.jpg,./dataset/train/train/train_mask/3118.png
./dataset/train/train/train_image/3119.jpg,./dataset/train/train/train_mask/3119.png
./dataset/train/train/train_image/312.jpg,./dataset/train/train/train_mask/312.png
./dataset/train/train/train_image/3120.jpg,./dataset/train/train/train_mask/3120.png
./dataset/train/train/train_image/3121.jpg,./dataset/train/train/train_mask/3121.png
./dataset/train/train/train_image/3122.jpg,./dataset/train/train/train_mask/3122.png
./dataset/train/train/train_image/3123.jpg,./dataset/train/train/train_mask/3123.png
./dataset/train/train/train_image/3124.jpg,./dataset/train/train/train_mask/3124.png
./dataset/train/train/train_image/3125.jpg,./dataset/train/train/train_mask/3125.png
./dataset/train/train/train_image/3126.jpg,./dataset/train/train/train_mask/3126.png
./dataset/train/train/train_image/3127.jpg,./dataset/train/train/train_mask/3127.png
./dataset/train/train/train_image/3128.jpg,./dataset/train/train/train_mask/3128.png
./dataset/train/train/train_image/3129.jpg,./dataset/train/train/train_mask/3129.png
./dataset/train/train/train_image/313.jpg,./dataset/train/train/train_mask/313.png
./dataset/train/train/train_image/3130.jpg,./dataset/train/train/train_mask/3130.png
./dataset/train/train/train_image/3131.jpg,./dataset/train/train/train_mask/3131.png
./dataset/train/train/train_image/3132.jpg,./dataset/train/train/train_mask/3132.png
./dataset/train/train/train_image/3133.jpg,./dataset/train/train/train_mask/3133.png
./dataset/train/train/train_image/3134.jpg,./dataset/train/train/train_mask/3134.png
./dataset/train/train/train_image/3135.jpg,./dataset/train/train/train_mask/3135.png
./dataset/train/train/train_image/3136.jpg,./dataset/train/train/train_mask/3136.png
./dataset/train/train/train_image/3137.jpg,./dataset/train/train/train_mask/3137.png
./dataset/train/train/train_image/3138.jpg,./dataset/train/train/train_mask/3138.png
./dataset/train/train/train_image/3139.jpg,./dataset/train/train/train_mask/3139.png
./dataset/train/train/train_image/314.jpg,./dataset/train/train/train_mask/314.png
./dataset/train/train/train_image/3140.jpg,./dataset/train/train/train_mask/3140.png
./dataset/train/train/train_image/3141.jpg,./dataset/train/train/train_mask/3141.png
./dataset/train/train/train_image/3142.jpg,./dataset/train/train/train_mask/3142.png
./dataset/train/train/train_image/3143.jpg,./dataset/train/train/train_mask/3143.png
./dataset/train/train/train_image/3144.jpg,./dataset/train/train/train_mask/3144.png
./dataset/train/train/train_image/3145.jpg,./dataset/train/train/train_mask/3145.png
./dataset/train/train/train_image/3146.jpg,./dataset/train/train/train_mask/3146.png
./dataset/train/train/train_image/3147.jpg,./dataset/train/train/train_mask/3147.png
./dataset/train/train/train_image/3148.jpg,./dataset/train/train/train_mask/3148.png
./dataset/train/train/train_image/3149.jpg,./dataset/train/train/train_mask/3149.png
./dataset/train/train/train_image/315.jpg,./dataset/train/train/train_mask/315.png
./dataset/train/train/train_image/3150.jpg,./dataset/train/train/train_mask/3150.png
./dataset/train/train/train_image/3151.jpg,./dataset/train/train/train_mask/3151.png
./dataset/train/train/train_image/3152.jpg,./dataset/train/train/train_mask/3152.png
./dataset/train/train/train_image/3153.jpg,./dataset/train/train/train_mask/3153.png
./dataset/train/train/train_image/3154.jpg,./dataset/train/train/train_mask/3154.png
./dataset/train/train/train_image/3155.jpg,./dataset/train/train/train_mask/3155.png
./dataset/train/train/train_image/3156.jpg,./dataset/train/train/train_mask/3156.png
